job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills,job_posted_month
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-08-01 10:30:06,False,False,Germany,,,,Robotron Datenbank-Software,"['shell', 'perl', 'python', 'sql', 'elasticsearch', 'tensorflow', 'pytorch', 'splunk']","{'analyst_tools': ['splunk'], 'databases': ['elasticsearch'], 'libraries': ['tensorflow', 'pytorch'], 'programming': ['shell', 'perl', 'python', 'sql']}",Aug
Senior Data Scientist,Senior Data Scientist (Data Analytics Modeling) (m/f/d),Germany,via The Muse,Full-time,False,Germany,2023-06-04 11:13:10,False,False,Germany,,,,EPAM Systems,"['aws', 'azure', 'gcp', 'kafka']","{'cloud': ['aws', 'azure', 'gcp'], 'libraries': ['kafka']}",Jun
Data Engineer,Data Steward,Germany,via BeBee,Full-time,False,Germany,2023-11-16 10:18:11,False,False,Germany,,,,GovJobs,"['r', 'python', 'sql', 'javascript', 'jupyter']","{'libraries': ['jupyter'], 'programming': ['r', 'python', 'sql', 'javascript']}",Nov
Data Scientist,Data Scientist,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-06-20 10:18:31,False,False,Germany,,,,Red Bull,"['sql', 'r', 'python', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql', 'r', 'python']}",Jun
Data Analyst,Energiemanager / Systembetreuer Energiedatenmanager / Data Analyst...,Germany,via BeBee,Full-time,False,Germany,2023-11-12 10:32:05,True,False,Germany,,,,DMK GROUP - DMK Deutsches Milchkontor GmbH,,,Nov
Business Analyst,Power Bi Analyst/Developer,Germany,via BeBee,Full-time,False,Germany,2023-12-08 10:20:23,True,False,Germany,,,,Public Sector Resourcing,,,Dec
Data Engineer,Data Engineer SQL,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:22,True,False,Germany,,,,Highbrow LLC,"['sql', 'aws', 'databricks', 'spark']","{'cloud': ['aws', 'databricks'], 'libraries': ['spark'], 'programming': ['sql']}",Oct
Data Analyst,Data Analyst,Germany,via Indeed,Full-time,False,Germany,2023-06-22 10:12:43,True,False,Germany,,,,Clearstate Pte. Ltd,"['r', 'python', 'html', 'javascript', 'css', 'php', 'vba', 'sql', 'rshiny', 'tidyr', 'excel', 'tableau', 'powerpoint']","{'analyst_tools': ['excel', 'tableau', 'powerpoint'], 'libraries': ['rshiny', 'tidyr'], 'programming': ['r', 'python', 'html', 'javascript', 'css', 'php', 'vba', 'sql']}",Jun
Data Scientist,"Data Scientist (aGw) - Datenbankentwicklung/BI, Ingenieur",Germany,via Adzuna.de,Full-time,False,Germany,2023-07-27 10:38:47,False,False,Germany,,,,Lindner Group,"['python', 'sql', 'pytorch', 'tensorflow', 'tableau']","{'analyst_tools': ['tableau'], 'libraries': ['pytorch', 'tensorflow'], 'programming': ['python', 'sql']}",Jul
Data Analyst,Controller / Data-Analyst (m/w/x),Germany,via XING,Full-time,False,Germany,2023-10-04 10:15:05,True,False,Germany,,,,ELVIS AG - Europäischer Ladungsverbund Internationaler Spediteure,"['excel', 'word', 'powerpoint', 'power bi']","{'analyst_tools': ['excel', 'word', 'powerpoint', 'power bi']}",Oct
Data Engineer,Developer & Data Engineer (f/m/d) .NET Ecosystem,Germany,via Indeed,Full-time,False,Germany,2023-01-11 10:24:03,True,False,Germany,,,,Etengo AG,"['javascript', 'sql', 'nosql', 'python', 'kafka', 'blazor', 'kubernetes']","{'libraries': ['kafka'], 'other': ['kubernetes'], 'programming': ['javascript', 'sql', 'nosql', 'python'], 'webframeworks': ['blazor']}",Jan
Data Scientist,Data Scientist (m/w/d),Germany,via StepStone,Full-time,False,Germany,2023-03-13 10:17:45,False,False,Germany,,,,WPS Management GmbH,"['java', 'python', 'r', 'scala', 'javascript', 'cassandra', 'spark', 'kafka', 'linux', 'git', 'gitlab']","{'databases': ['cassandra'], 'libraries': ['spark', 'kafka'], 'os': ['linux'], 'other': ['git', 'gitlab'], 'programming': ['java', 'python', 'r', 'scala', 'javascript']}",Mar
Data Scientist,Promotion - Data Scientist (m/w/d) - im Bereich der...,Germany,via StepStone,Full-time,False,Germany,2023-05-02 10:25:36,False,False,Germany,,,,cellcentric GmbH & Co. KG,"['sql', 'python', 'databricks', 'spark']","{'cloud': ['databricks'], 'libraries': ['spark'], 'programming': ['sql', 'python']}",May
Data Engineer,IT-Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-09-28 10:51:23,True,False,Germany,,,,KVV Kassel,"['python', 'java', 'sql']","{'programming': ['python', 'java', 'sql']}",Sep
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-08-01 10:30:10,False,False,Germany,,,,flaschenpost,"['python', 'sql', 'azure']","{'cloud': ['azure'], 'programming': ['python', 'sql']}",Aug
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-08-01 10:30:10,False,False,Germany,,,,ENERCON,"['python', 'sql', 'azure', 'sap']","{'analyst_tools': ['sap'], 'cloud': ['azure'], 'programming': ['python', 'sql']}",Aug
Senior Data Engineer,(Senior) Data Engineer,Germany,via Trabajo.org,Full-time,False,Germany,2023-03-14 10:19:10,True,False,Germany,,,,Zühlke Engineering AG,['python'],{'programming': ['python']},Mar
Data Analyst,Data Analyst (all genders) Schwerpunkt Power BI,Germany,via PIA Media - Softgarden,Full-time,False,Germany,2023-03-02 10:19:30,True,False,Germany,,,,PIA Media,"['sql', 'power bi']","{'analyst_tools': ['power bi'], 'programming': ['sql']}",Mar
Data Engineer,Data Engineer,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-07-02 10:32:37,True,False,Germany,,,,Big Cloud,"['python', 'sql', 'azure', 'aws', 'kafka', 'kubernetes']","{'cloud': ['azure', 'aws'], 'libraries': ['kafka'], 'other': ['kubernetes'], 'programming': ['python', 'sql']}",Jul
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-08-01 10:30:10,False,False,Germany,,,,PALTRON GmbH,"['sql', 'python', 'databricks', 'spark']","{'cloud': ['databricks'], 'libraries': ['spark'], 'programming': ['sql', 'python']}",Aug
Data Engineer,Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:20,False,False,Germany,,,,Steinecker GmbH,,,Oct
Data Scientist,"data scientist, werkstudent",Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:09,False,False,Germany,,,,IBC SOLAR,"['java', 'python']","{'programming': ['java', 'python']}",Oct
Data Analyst,(Junior) Analyst Statista R - Focus: US-Market (m/f/d),Germany,via Stepstone,Full-time,False,Germany,2023-12-22 10:18:16,False,False,Germany,,,,Statista GmbH,"['r', 'python', 'sql', 'powerpoint', 'excel']","{'analyst_tools': ['powerpoint', 'excel'], 'programming': ['r', 'python', 'sql']}",Dec
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-08-01 10:30:10,False,False,Germany,,,,L&W CONSOLIDATION GmbH,"['python', 'r', 'oracle', 'powerpoint', 'excel', 'power bi']","{'analyst_tools': ['powerpoint', 'excel', 'power bi'], 'cloud': ['oracle'], 'programming': ['python', 'r']}",Aug
Senior Data Engineer,Senior Data Engineer,Germany,via LinkedIn,Full-time,False,Germany,2023-09-03 10:35:24,False,False,Germany,,,,ML6 | Your partner in AI,"['python', 'sql', 'elasticsearch', 'bigquery', 'airflow', 'flask', 'kubernetes', 'terraform', 'docker', 'git']","{'cloud': ['bigquery'], 'databases': ['elasticsearch'], 'libraries': ['airflow'], 'other': ['kubernetes', 'terraform', 'docker', 'git'], 'programming': ['python', 'sql'], 'webframeworks': ['flask']}",Sep
Data Analyst,"Lead Analyst, Data Management",Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-07-21 10:20:00,False,False,Germany,,,,Hispanic Technology Executive Council,,,Jul
Data Scientist,Fullstack Data Scientist (NLP/LLM),Germany,via SmartRecruiters Job Search,Full-time,False,Germany,2023-10-06 10:12:31,False,False,Germany,,,,akirolabs,"['python', 'sql', 'java', 'spark', 'pandas', 'numpy', 'tensorflow', 'pytorch', 'scikit-learn', 'react', 'github']","{'libraries': ['spark', 'pandas', 'numpy', 'tensorflow', 'pytorch', 'scikit-learn', 'react'], 'other': ['github'], 'programming': ['python', 'sql', 'java']}",Oct
Data Scientist,"Praktikum Informatik, Data Science",Germany,via BeBee,Internship,False,Germany,2023-10-01 10:13:13,False,False,Germany,,,,HORSCH Maschinen GmbH,"['c#', 'azure', 'blazor']","{'cloud': ['azure'], 'programming': ['c#'], 'webframeworks': ['blazor']}",Oct
Data Engineer,Data Engineer - Power BI,Germany,via Adzuna.de,Full-time,False,Germany,2023-03-08 10:14:58,True,False,Germany,,,,Plain Concepts,"['python', 'scala', 'sql', 'nosql', 'azure', 'aws', 'databricks', 'spark', 'airflow', 'power bi', 'dax']","{'analyst_tools': ['power bi', 'dax'], 'cloud': ['azure', 'aws', 'databricks'], 'libraries': ['spark', 'airflow'], 'programming': ['python', 'scala', 'sql', 'nosql']}",Mar
Senior Data Scientist,Senior Data Scientist,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-02-03 10:42:50,False,False,Germany,,,,Wolt Oy,"['python', 'sql', 'snowflake', 'aws', 'spark', 'airflow', 'kafka', 'looker', 'docker', 'jenkins']","{'analyst_tools': ['looker'], 'cloud': ['snowflake', 'aws'], 'libraries': ['spark', 'airflow', 'kafka'], 'other': ['docker', 'jenkins'], 'programming': ['python', 'sql']}",Feb
Machine Learning Engineer,Senior Machine Learning Engineer,Germany,via BeBee,Full-time,False,Germany,2023-12-16 10:12:27,False,False,Germany,,,,score4more GmbH,"['python', 'go', 'aws']","{'cloud': ['aws'], 'programming': ['python', 'go']}",Dec
Data Analyst,Business Data Analyst,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-10-19 10:35:13,False,False,Germany,,,,Klarna,"['go', 'sql', 'python']","{'programming': ['go', 'sql', 'python']}",Oct
Senior Data Engineer,Senior Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:20,False,False,Germany,,,,MODE Recruitment Limited,"['python', 'sql', 'bigquery', 'gcp', 'aws', 'kafka', 'airflow', 'spark', 'hadoop']","{'cloud': ['bigquery', 'gcp', 'aws'], 'libraries': ['kafka', 'airflow', 'spark', 'hadoop'], 'programming': ['python', 'sql']}",Oct
Data Analyst,Assortment Data Product Owner / Analyst (m/w/d),Germany,via LinkedIn,Full-time,False,Germany,2023-06-21 10:23:21,True,False,Germany,,,,OBI next,"['sql', 'python', 'redshift', 'jira']","{'async': ['jira'], 'cloud': ['redshift'], 'programming': ['sql', 'python']}",Jun
Data Scientist,Teamleiter (m/w/d) Data Science & Analytics,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:13,False,False,Germany,,,,CHECK24,,,Oct
Data Engineer,Data Engineer,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-02-01 10:59:59,True,False,Germany,,,,Unum Insurance,"['sql', 'aws', 'kafka', 'terraform']","{'cloud': ['aws'], 'libraries': ['kafka'], 'other': ['terraform'], 'programming': ['sql']}",Feb
Data Engineer,Data Engineer:in Bestandsdaten / Geodaten,Germany,via My ArkLaMiss Jobs,Full-time,False,Germany,2023-01-30 10:22:47,True,False,Germany,,,,Deutsche Bahn,"['python', 'aws']","{'cloud': ['aws'], 'programming': ['python']}",Jan
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-08-01 10:30:06,False,False,Germany,,,,Apiax AG,"['python', 'neo4j', 'numpy', 'tensorflow', 'pytorch', 'nltk', 'jupyter', 'spark', 'airflow']","{'databases': ['neo4j'], 'libraries': ['numpy', 'tensorflow', 'pytorch', 'nltk', 'jupyter', 'spark', 'airflow'], 'programming': ['python']}",Aug
Data Scientist,"Data Scientist, Routing",Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-01-26 10:24:27,False,False,Germany,,,,Bolt,"['python', 'databricks', 'aws', 'azure', 'airflow', 'pandas', 'numpy', 'docker']","{'cloud': ['databricks', 'aws', 'azure'], 'libraries': ['airflow', 'pandas', 'numpy'], 'other': ['docker'], 'programming': ['python']}",Jan
Data Engineer,Lead Data Engineer (m/f/d),Germany,via The Muse,Full-time,False,Germany,2023-06-04 11:13:16,False,False,Germany,,,,EPAM Systems,"['python', 'r']","{'programming': ['python', 'r']}",Jun
Machine Learning Engineer,Entwicklungsingenieur Machine Learning,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:11,False,False,Germany,,,,AKKA Technologies,,,Oct
Data Analyst,Data Analyst,Germany,via Monster.de,Full-time,False,Germany,2023-02-22 10:16:50,True,False,Germany,,,,The Cache Group,"['excel', 'sap']","{'analyst_tools': ['excel', 'sap']}",Feb
Data Engineer,Lead Data Integration Engineer (m/f/d),Germany,via The Muse,Full-time,False,Germany,2023-08-09 11:05:08,True,False,Germany,,,,EPAM Systems,"['sql', 'python', 'r', 'bash', 'sql server', 'mysql', 'postgresql', 'azure', 'aws', 'gcp', 'oracle', 'pyspark', 'ssis']","{'analyst_tools': ['ssis'], 'cloud': ['azure', 'aws', 'gcp', 'oracle'], 'databases': ['sql server', 'mysql', 'postgresql'], 'libraries': ['pyspark'], 'programming': ['sql', 'python', 'r', 'bash']}",Aug
Data Analyst,Data Manager,Germany,via BeBee,Full-time,False,Germany,2023-09-20 10:13:58,True,False,Germany,,,,Uniper,,,Sep
Data Scientist,"Head of Data Science, Analytics & BI (m/f/d)",Germany,via Indeed,Full-time,False,Germany,2023-06-14 10:20:04,False,False,Germany,,,,Fresenius Medical Care,"['python', 'r', 'sql', 'tensorflow', 'pytorch']","{'libraries': ['tensorflow', 'pytorch'], 'programming': ['python', 'r', 'sql']}",Jun
Data Scientist,Software Developer C++/Data Scientist,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-11-12 10:32:33,False,False,Germany,,,,Beckhoff Automation GmbH & Co. KG,"['c++', 'python', 'typescript']","{'programming': ['c++', 'python', 'typescript']}",Nov
Data Scientist,Publicis Sapient - Data Science Engineer,Germany,via WJHL Jobs,Full-time,False,Germany,2023-07-25 10:22:27,False,False,Germany,,,,Publicis Sapient,"['python', 'sql', 'r', 'azure', 'aws', 'tableau', 'power bi', 'git', 'docker', 'kubernetes', 'confluence', 'jira']","{'analyst_tools': ['tableau', 'power bi'], 'async': ['confluence', 'jira'], 'cloud': ['azure', 'aws'], 'other': ['git', 'docker', 'kubernetes'], 'programming': ['python', 'sql', 'r']}",Jul
Data Analyst,Datenanalyst:in,Germany,via LinkedIn,Full-time,False,Germany,2023-12-22 10:18:11,True,False,Germany,,,,Gehrke Econ,"['excel', 'power bi']","{'analyst_tools': ['excel', 'power bi']}",Dec
Data Analyst,Werkstudent Data-Team,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:13,False,False,Germany,,,,Enter by baupal GmbH,,,Oct
Senior Data Engineer,Senior Data Engineer (m/f/d),Germany,via LinkedIn,Full-time,False,Germany,2023-01-05 10:38:58,True,False,Germany,,,,Oetker Digital,"['python', 'sql', 'scala', 'java', 'nosql', 'mongodb', 'mongodb', 'cassandra', 'aws', 'azure', 'bigquery', 'spark', 'hadoop', 'airflow', 'docker', 'kubernetes', 'jenkins']","{'cloud': ['aws', 'azure', 'bigquery'], 'databases': ['mongodb', 'cassandra'], 'libraries': ['spark', 'hadoop', 'airflow'], 'other': ['docker', 'kubernetes', 'jenkins'], 'programming': ['python', 'sql', 'scala', 'java', 'nosql', 'mongodb']}",Jan
Software Engineer,Laptop Support Analyst,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-02-03 10:42:35,True,False,Germany,,,,TestYantra Software Solutions,"['assembly', 'windows', 'outlook']","{'analyst_tools': ['outlook'], 'os': ['windows'], 'programming': ['assembly']}",Feb
Data Analyst,Consultant Data Analyst (m/w/d),Germany,via StepStone,Full-time,False,Germany,2023-03-13 10:17:04,True,False,Germany,,,,WPS Management GmbH,"['sql', 'java', 'c#', 'sql server', 'ssis']","{'analyst_tools': ['ssis'], 'databases': ['sql server'], 'programming': ['sql', 'java', 'c#']}",Mar
Senior Data Scientist,(Senior) Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-08-01 10:30:06,False,False,Germany,,,,CHECK24,"['python', 'r', 'sql', 'aws']","{'cloud': ['aws'], 'programming': ['python', 'r', 'sql']}",Aug
Senior Data Scientist,Senior Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-08-01 10:30:10,False,False,Germany,,,,niologic,"['python', 'java', 'linux']","{'os': ['linux'], 'programming': ['python', 'java']}",Aug
Senior Data Engineer,Senior Software Engineer(DATA),Germany,via Adzuna.de,Full-time,False,Germany,2023-12-06 10:16:16,False,False,Germany,,,,Xcede,"['python', 'sql', 'scala', 'bash', 'pyspark', 'hadoop', 'spark', 'linux', 'docker', 'kubernetes']","{'libraries': ['pyspark', 'hadoop', 'spark'], 'os': ['linux'], 'other': ['docker', 'kubernetes'], 'programming': ['python', 'sql', 'scala', 'bash']}",Dec
Data Engineer,RF Data Analytics Engineer,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:04,False,False,Germany,,,,"Arena Technical Resources, LLC (ATR)","['matlab', 'python', 'sql', 'nosql', 'r', 'postgresql', 'mysql', 'tensorflow', 'numpy', 'scikit-learn', 'tableau']","{'analyst_tools': ['tableau'], 'databases': ['postgresql', 'mysql'], 'libraries': ['tensorflow', 'numpy', 'scikit-learn'], 'programming': ['matlab', 'python', 'sql', 'nosql', 'r']}",Oct
Data Scientist,Data Scientist im Bereich Customer Services Analytics (w/m/d),Germany,via XING,Full-time,False,Germany,2023-10-20 10:18:49,True,False,Germany,,,,Stuttgart,"['sql', 'r', 'python', 'azure', 'aws', 'pyspark', 'power bi', 'qlik', 'github']","{'analyst_tools': ['power bi', 'qlik'], 'cloud': ['azure', 'aws'], 'libraries': ['pyspark'], 'other': ['github'], 'programming': ['sql', 'r', 'python']}",Oct
Senior Data Engineer,Sr. Data Engineer (m/f/d),Germany,via LinkedIn,Full-time,False,Germany,2023-11-28 10:20:51,False,False,Germany,,,,Thinksurance,"['python', 'java', 'gcp', 'aws', 'azure']","{'cloud': ['gcp', 'aws', 'azure'], 'programming': ['python', 'java']}",Nov
Data Analyst,Junior Data Analyst,Germany,via LinkedIn,Full-time,False,Germany,2023-07-27 10:38:38,True,False,Germany,,,,Betway Group,"['sql', 'azure', 'excel', 'tableau', 'alteryx', 'flow']","{'analyst_tools': ['excel', 'tableau', 'alteryx'], 'cloud': ['azure'], 'other': ['flow'], 'programming': ['sql']}",Jul
Senior Data Analyst,Senior Business Intelligence & Analytics Expert (m/f/d),Germany,via LinkedIn,Full-time,False,Germany,2023-12-23 10:32:18,False,False,Germany,,,,Data-Talent GmbH,"['dax', 'tableau']","{'analyst_tools': ['dax', 'tableau']}",Dec
Data Analyst,Data Analyst,Germany,via Selby Jennings,Full-time,False,Germany,2023-10-31 10:11:41,False,False,Germany,,,,Selby Jennings,"['python', 'r', 'sql']","{'programming': ['python', 'r', 'sql']}",Oct
Data Analyst,Data Steward Analyst,Germany,via Jobs Trabajo.org,Full-time and Part-time,False,Germany,2023-10-27 10:12:21,True,False,Germany,,,,Hitek Staffing,,,Oct
Machine Learning Engineer,Praktikum Artificial Intelligence,Germany,via BeBee,Internship,False,Germany,2023-10-22 10:28:11,False,False,Germany,,,,Schwarz Dienstleistung,"['python', 'git']","{'other': ['git'], 'programming': ['python']}",Oct
Data Engineer,Big Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-11-18 10:35:09,True,False,Germany,,,,Deichmann SE,,,Nov
Data Scientist,Data Scientist (m/w/d) in der Daten- und Finanzanalyse ...,Germany,via StepStone,Part-time,False,Germany,2023-04-11 11:12:35,True,False,Germany,,,,Chi2Tax Analytics GmbH,,,Apr
Data Engineer,Team Lead Data Engineer,Germany,via LinkedIn,Full-time,False,Germany,2023-05-31 10:25:42,True,False,Germany,,,,MAM Gruppe,['azure'],{'cloud': ['azure']},May
Data Scientist,Data Scientist (senior),Germany,via LinkedIn,Full-time,False,Germany,2023-02-01 10:59:37,False,False,Germany,,,,Scienta,"['python', 'r', 'sql', 'c++']","{'programming': ['python', 'r', 'sql', 'c++']}",Feb
